Name,LLoydNumber,GrossRegisterTonnage,NetRegisterTonnage,Latest VOS,Latest ETA,Name_New,MMSI,GrossRegisterTonnage_New,NetRegisterTonnage_NEW,CallSign,Flag,Length,Beam,Draught,Deadweight,YearBuilt,OldNames,Active,YearBuilt
STAR POLARIS,9125566,0,0,NULL,NULL,,,,,,,,,,,,,,
STAR PRINCESS I,9192363,0,0,NULL,NULL,,,,,,,,,,,,,,
STAR TAURUS,8914829,0,0,VOS0000039113,4/16/2020 0:00,,,,,,,,,,,,,,
STAR THAMES ,9452749,0,0,NULL,NULL,,,,,,,,,,,,,,
STAR VANESSA,9205835,0,0,NULL,NULL,,,,,,,,,,,,,,
STARLIGHT,8118815,0,0,NULL,NULL,,,,,,,,,,,,,,
STATENGRACHT,9288045,16676,6730,VOS0000002363,6/8/2017 10:00,,,,,,,,,,,,,,
STAVANGER BLISS,9364239,0,0,NULL,NULL,,,,,,,,,,,,,,
STAVRONISI,9074585,0,0,NULL,NULL,,,,,,,,,,,,,,
STEEL GLORY,8309335,0,0,NULL,NULL,,,,,,,,,,,,,,
STEEL TITAN ,8905828,0,0,NULL,NULL,,,,,,,,,,,,,,
STEFANIS,7632929,0,0,NULL,NULL,,,,,,,,,,,,,,
STEFFIE C,9523926,0,0,NULL,NULL,,,,,,,,,,,,,,
STELLA MARIS,9390381,0,0,NULL,NULL,,,,,,,,,,,,,,
STELLA ORION,9265251,0,0,NULL,NULL,,,,,,,,,,,,,,
STELLAR RIO,9060338,0,0,NULL,NULL,,,,,,,,,,,,,,
STELLENBOSCH,7701639,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CALYPSO,9228887,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CARIBBEAN,9228875,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA COMANCHE,9256248,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA COMPATRIOT,9255945,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CONCEPT,9272204,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CONCERT,9258595,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CONQUEROR,9252448,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CONQUEST,9252436,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA CONSUL,9258612,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA PENGUIN,9391476,0,0,VOS0000039154,7/11/2020 16:00,,,,,,,,,,,,,,
STENA PERROS,9312456,0,0,VOS0000019423,12/12/2018 10:30,,,,,,,,,,,,,,
STENA POLARIS,9390032,0,0,NULL,NULL,,,,,,,,,,,,,,
STENA PRIMORSK,9299147,0,0,VOS0000024216,4/25/2019 17:00,,,,,,,,,,,,,,
STI EMERALD,9655913,0,0,NULL,NULL,,,,,,,,,,,,,,
STI HAMMERSMITH,9706463,0,0,NULL,NULL,,,,,,,,,,,,,,
STI MATADOR,9235701,0,0,VOS0000003322,7/20/2017 23:00,,,,,,,,,,,,,,
STI SAPPHIRE ,9205574,0,0,VOS0000016216,9/8/2018 1:00,,,,,,,,,,,,,,
STI SOHO,9686754,0,0,NULL,NULL,,,,,,,,,,,,,,
STI YORKVILLE,9688350,0,0,VOS0000019431,12/13/2018 1:00,,,,,,,,,,,,,,
STINNES MONSOON,8502470,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT AQUAMARINE,8309529,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT GUARDIAN,7932525,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT HILL,8819093,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT INTEGRITY,7400833,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT LOYALTY,7411430,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT NTABA,9020522,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT PEAK,8819081,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT SINCERITY,7400857,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT SUN,9149512,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT TENACITY,7401227,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT VANGUARD,9274305,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT VIRTUE,9274317,0,0,NULL,NULL,,,,,,,,,,,,,,
STOLT VISION,9274329,0,0,NULL,NULL,,,,,,,,,,,,,,
STORM RANGER,9082738,0,0,NULL,NULL,,,,,,,,,,,,,,
STRANDJA,9564140,0,0,NULL,NULL,,,,,,,,,,,,,,
STRATEGIC ENDEAVOR,9475727,0,0,NULL,NULL,,,,,,,,,,,,,,
STRATEGIC VENTURE,9648104,0,0,NULL,NULL,,,,,,,,,,,,,,
STRYMON,9290919,0,0,NULL,NULL,,,,,,,,,,,,,,
STUTTGART EXPRESS,9038907,0,0,NULL,NULL,,,,,,,,,,,,,,
STX ACE8,9418638,0,0,NULL,NULL,,,,,,,,,,,,,,
STX ORIOLE,9382097,0,0,NULL,NULL,,,,,,,,,,,,,,
STX PIONEER,9296274,0,0,NULL,NULL,,,,,,,,,,,,,,
STX QUEENSLAND,9296303,0,0,NULL,NULL,,,,,,,,,,,,,,
STYLE ,9380570,0,0,NULL,NULL,,,,,,,,,,,,,,
SUDEROOG,9256327,0,0,NULL,NULL,,,,,,,,,,,,,,
SUJITRA NAREE,9116307,0,0,NULL,NULL,,,,,,,,,,,,,,
SUKARAWAN NAREE I,8508474,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMIDA,9146089,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMER BAY,8410586,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMER FLOWER,8413019,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMER MEADOW,8407814,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMER PHOENIX,9047271,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMER WIND,8410574,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMIT,9192387,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMMIT TERRA ,9195494,0,0,NULL,NULL,,,,,,,,,,,,,,
SUMY,7701691,0,0,NULL,NULL,,,,,,,,,,,,,,
SUN,8705618,0,0,NULL,NULL,,,,,,,,,,,,,,
SUNDA BULKER,9076387,0,0,NULL,NULL,,,,,,,,,,,,,,
SUNERGON,9362580,0,0,VOS0000030191,10/26/2019 9:00,,,,,,,,,,,,,,
SUNLEAF GRACE,9460526,0,0,NULL,NULL,,,,,,,,,,,,,,
SUNNY GLOBE,9284506,0,0,NULL,NULL,,,,,,,,,,,,,,
SUNNY PESCADORES,9305946,0,0,NULL,NULL,,,,,,,,,,,,,,
SUNSET,9402122,0,0,NULL,NULL,,,,,,,,,,,,,,
SUOMIGRACHT,9288057,0,0,NULL,NULL,,,,,,,,,,,,,,
SUPER STAR,9404223,0,0,NULL,NULL,,,,,,,,,,,,,,
SUPRASTAR,9521007,0,0,NULL,NULL,,,,,,,,,,,,,,
SURFER ROSA,9276016,0,0,VOS0000022293,3/11/2019 0:00,,,,,,,,,,,,,,
SURMENE 4,8308965,0,0,NULL,NULL,,,,,,,,,,,,,,
SURYA PIONEER,9046148,0,0,NULL,NULL,,,,,,,,,,,,,,
SUSAN K,9344370,0,0,NULL,NULL,,,,,,,,,,,,,,
SUZANNE,9085596,0,0,NULL,NULL,,,,,,,,,,,,,,
SVENDBORG,9048263,0,0,NULL,NULL,,,,,,,,,,,,,,
SVETIDUJAM,9519638,0,0,NULL,NULL,,,,,,,,,,,,,,
SWALLOW ACE,9338620,0,0,NULL,NULL,,,,,,,,,,,,,,
SWAN ACE,9338826,0,0,NULL,NULL,,,,,,,,,,,,,,
SWAN BISCAY,9438444,0,0,VOS0000009977,3/1/2018 0:00,,,,,,,,,,,,,,
SWAN I,7510987,0,0,NULL,NULL,,,,,,,,,,,,,,
SWAN II,7395026,0,0,NULL,NULL,,,,,,,,,,,,,,
SWAN III,9350068,0,0,NULL,NULL,,,,,,,,,,,,,,
SWAN LAKE,8030386,0,0,NULL,NULL,,,,,,,,,,,,,,
SWIFT ACE,9338838,0,0,VOS0000017750,10/12/2018 14:00,,,,,,,,,,,,,,
SWIFTSURE,7915955,0,0,NULL,NULL,,,,,,,,,,,,,,
SYDNEY ,9275385,0,0,NULL,NULL,,,,,,,,,,,,,,
SYDNEY MARIE,7432317,0,0,NULL,NULL,,,,,,,,,,,,,,
SYDNEY TRADER,9297474,0,0,NULL,NULL,,,,,,,,,,,,,,
SYDPOLEN,8323379,0,0,NULL,NULL,,,,,,,,,,,,,,
SYMPHONY,9113381,0,0,NULL,NULL,,,,,,,,,,,,,,
SYN ZOSMA,9177466,0,0,NULL,NULL,,,,,,,,,,,,,,
SZYMANOWSKI,8821929,0,0,NULL,NULL,,,,,,,,,,,,,,
TAAGBORG,9546461,0,0,NULL,NULL,,,,,,,,,,,,,,
TAGANROG,9080508,0,0,NULL,NULL,,,,,,,,,,,,,,
TAI AN CHENG,9015008,0,0,NULL,NULL,,,,,,,,,,,,,,
TAI BAI HAI,8318269,0,0,NULL,NULL,,,,,,,,,,,,,,
TAI CANG HAI,8318283,0,0,NULL,NULL,,,,,,,,,,,,,,
TAI HE HAI,8318271,0,0,NULL,NULL,,,,,,,,,,,,,,
TAI KANG HAI,8318295,0,0,NULL,NULL,,,,,,,,,,,,,,
TAIPAN,9311866,0,0,NULL,NULL,,,,,,,,,,,,,,
TAIPEI TRADER,9664275,0,0,VOS0000040681,8/26/2020 5:00,,,,,,,,,,,,,,
TAJIN,9258014,0,0,NULL,NULL,,,,,,,,,,,,,,
TAKARA,8506749,0,0,NULL,NULL,,,,,,,,,,,,,,
TAKESHIO,9526162,0,0,NULL,NULL,,,,,,,,,,,,,,
TALIA,9311864,0,0,NULL,NULL,,,,,,,,,,,,,,
TAMAR I,9256638,0,0,NULL,NULL,,,,,,,,,,,,,,
TAMARIN,9391531,0,0,NULL,NULL,,,,,,,,,,,,,,
TAMBOURIN,9251896,0,0,NULL,NULL,,,,,,,,,,,,,,
TAMOYO MAIDEN,8314885,0,0,NULL,NULL,,,,,,,,,,,,,,
TAMPA BAY,9325104,0,0,VOS0000013934,NULL,,,,,,,,,,,,,,
TAMPA TRADER,9675834,9932,5055,VOS0000040522,8/19/2020 7:00,,,,,,,,,,,,,,
TANAIS EXPRESS,8306852,0,0,NULL,NULL,,,,,,,,,,,,,,
TANAIS LEADER,8400206,0,0,NULL,NULL,,,,,,,,,,,,,,
TANJA KOSAN,9174361,0,0,NULL,NULL,,,,,,,,,,,,,,
TANTA T,9497086,0,0,NULL,NULL,,,,,,,,,,,,,,
TANTO SAKTI I,9240940,0,0,NULL,NULL,,,,,,,,,,,,,,
TAO BRAVE,9487586,0,0,NULL,NULL,,,,,,,,,,,,,,
TAO MARINER,9487574,0,0,NULL,NULL,,,,,,,,,,,,,,
TAOKAS WISDOM,9338577,0,0,NULL,NULL,,,,,,,,,,,,,,
TARUCA,9331402,0,0,NULL,NULL,,,,,,,,,,,,,,
TATE J,9482770,0,0,NULL,NULL,,,,,,,,,,,,,,
TATIANA L,7619434,0,0,NULL,NULL,,,,,,,,,,,,,,
TAUROGAS,9031985,3096,928,VOS0000003285,7/15/2017 20:00,,,,,,,,,,,,,,
TAUROGAS I,7408861,0,0,NULL,NULL,,,,,,,,,,,,,,
TAURUS,9134593,0,0,NULL,NULL,,,,,,,,,,,,,,
TAVRICHESKY BRIDGE,9292060,0,0,NULL,NULL,,,,,,,,,,,,,,
TAXIARCHIS,8322715,0,0,NULL,NULL,,,,,,,,,,,,,,
TBC PRINCESS,9606871,0,0,NULL,NULL,,,,,,,,,,,,,,
TC GOLD,9425942,0,0,NULL,NULL,,,,,,,,,,,,,,
TEAM ACTINIA,8917077,0,0,NULL,NULL,,,,,,,,,,,,,,
TEAM ANMAJ,8613982,0,0,NULL,NULL,,,,,,,,,,,,,,
TEAM JUPITER,9185487,0,0,NULL,NULL,,,,,,,,,,,,,,
TEAM NUPTUN,9185499,0,0,NULL,NULL,,,,,,,,,,,,,,
TEAM SPIRIT,8306981,0,0,NULL,NULL,,,,,,,,,,,,,,
TEATRALNY BRIDGE,9292058,0,0,NULL,NULL,,,,,,,,,,,,,,
TELMA KOSAN,9050187,0,0,NULL,NULL,,,,,,,,,,,,,,
TENACITY,9647887,0,0,NULL,NULL,,,,,,,,,,,,,,
TENCA ARROW,9385489,0,0,NULL,NULL,,,,,,,,,,,,,,
TENKO MARU,9440928,0,0,NULL,NULL,,,,,,,,,,,,,,
TENNA KOSAN,9160475,0,0,NULL,NULL,,,,,,,,,,,,,,
TEO,8919104,0,0,NULL,NULL,,,,,,,,,,,,,,
TEOATL,8131221,0,0,NULL,NULL,,,,,,,,,,,,,,
TERASEA FALCON,9624586,0,0,NULL,NULL,,,,,,,,,,,,,,
TERRY,9169782,0,0,NULL,NULL,,,,,,,,,,,,,,
TERRY UNO,8404305,0,0,NULL,NULL,,,,,,,,,,,,,,
TESSA KOSAN,9160487,0,0,NULL,NULL,,,,,,,,,,,,,,
THARINEE NAREE,9106742,0,0,NULL,NULL,,,,,,,,,,,,,,
THE OCEANIC,5260679,0,0,NULL,NULL,,,,,,,,,,,,,,
THE WORLD,9219331,0,0,NULL,NULL,,,,,,,,,,,,,,
THEANO,9162916,0,0,NULL,NULL,,,,,,,,,,,,,,
THEBES ,9261023,0,0,NULL,NULL,,,,,,,,,,,,,,
THEMIS LEADER,9553115,0,0,NULL,NULL,,,,,,,,,,,,,,
THEO T,9262194,0,0,NULL,NULL,,,,,,,,,,,,,,
THEODOR STORM,9248679,0,0,NULL,NULL,,,,,,,,,,,,,,
THEODOSIA,9275751,0,0,NULL,NULL,,,,,,,,,,,,,,
THEOMITOR,9078335,0,0,NULL,NULL,,,,,,,,,,,,,,
THERESE,7206756,0,0,NULL,NULL,,,,,,,,,,,,,,
THETAGAS,9368792,0,0,NULL,NULL,,,,,,,,,,,,,,
THIRZA,8419128,0,0,NULL,NULL,,,,,,,,,,,,,,
THOMSON DREAM,8407735,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR ALICE,8700993,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR BRONCO,9488633,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR DYNAMIC,8913526,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR ENDEAVOUR,9074793,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR ENERGY,9074781,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR GITTA,9137727,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR GUARDIAN,8401353,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR HORIZON,9137117,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR NEPTUNE,8712506,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR THUNDER,9369736,0,0,NULL,NULL,,,,,,,,,,,,,,
THOR WAVE,9139775,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO ACE,9392614,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO AFRICA,9543926,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO ALLIANCE,9559884,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO AMBITION,9356414,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO ATLANTIC,9484235,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO AVANTGARDE,9484223,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO COPENHAGEN,9535618,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO COUGAR,9294953,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO COURAGE,9267285,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO CRYSTAL,9294965,0,0,VOS0000026338,7/5/2019 3:00,,,,,,,,,,,,,,
THORCO EMPIRE,9543938,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO GALAXY ,9449352,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO GLORY,9543897,0,0,NULL,NULL,,,,,,,,,,,,,,
THORCO WINNER,9254757,0,0,NULL,NULL,,,,,,,,,,,,,,
THUNDER BIRD,9318943,0,0,NULL,NULL,,,,,,,,,,,,,,
THURINGIA,6706539,0,0,NULL,NULL,,,,,,,,,,,,,,
TIAN SHENG,9008550,0,0,NULL,NULL,,,,,,,,,,,,,,
TIANJIN,9398462,114044,58784,VOS0000040447,8/23/2020 20:00,,,,,,,,,,,,,,
TIANJIN,9398468,0,0,NULL,NULL,,,,,,,,,,,,,,
TIANJIN VENTURE,9457294,0,0,NULL,NULL,,,,,,,,,,,,,,
TIARA OCEAN,9278868,0,0,NULL,NULL,,,,,,,,,,,,,,
TIGER PIONEER,9712199,0,0,NULL,NULL,,,,,,,,,,,,,,
TILDA BULKER,9281944,0,0,NULL,NULL,,,,,,,,,,,,,,
TILDA KOSAN,9174359,0,0,NULL,NULL,,,,,,,,,,,,,,
TIMOR STREAM,9172947,0,0,NULL,NULL,,,,,,,,,,,,,,
TIM-S,9303742,0,0,NULL,NULL,,,,,,,,,,,,,,
TINOS I,9119189,0,0,NULL,NULL,,,,,,,,,,,,,,
TINTOMARA,9234599,0,0,NULL,NULL,,,,,,,,,,,,,,
TITAN,9126998,0,0,NULL,NULL,,,,,,,,,,,,,,
TOCCATA,9239989,0,0,VOS0000017344,10/10/2018 6:00,,,,,,,,,,,,,,
TOMMI RITSCHER,9656137,0,0,NULL,NULL,,,,,,,,,,,,,,
TOPFLIGHT,9278882,0,0,NULL,NULL,,,,,,,,,,,,,,
TORGE S,9259379,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM AALBORG,9374284,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM ALICE,9101182,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM ASLAUG,9465978,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM CAMILLA,9263693,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM CECILE,9215103,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM GERTRUD,9240885,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM GUNHILD,9172193,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM GYDA,9425502,0,0,VOS0000024648,5/14/2019 23:59,,,,,,,,,,,,,,
TORM HELVIG,9288021,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM KANSAS,9290646,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM LAURA,9375616,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM MARY,9246798,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM MOSELLE,9264240,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM OHIO,9234678,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM REPUBLICAN,9290658,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM VENTURE,9307798,0,0,NULL,NULL,,,,,,,,,,,,,,
TORM VITA,9246803,0,0,NULL,NULL,,,,,,,,,,,,,,
TORONTO TRADER,9675822,9932,5056,VOS0000040597,8/24/2020 5:00,,,,,,,,,,,,,,
TOSCA,9251884,0,0,VOS0000015174,8/9/2018 7:00,,,,,,,,,,,,,,
TOUR POMEROL,9171474,0,0,NULL,NULL,,,,,,,,,,,,,,
TOURAINE,9134165,0,0,NULL,NULL,,,,,,,,,,,,,,
TR PRINCESS,9742663,0,0,NULL,NULL,,,,,,,,,,,,,,
TRACY SCAN,9192155,0,0,VOS0000008414,1/10/2018 12:00,,,,,,,,,,,,,,
TRADE ZALE,9179828,0,0,NULL,NULL,,,,,,,,,,,,,,
TRADEWIND FORCE,9127710,0,0,NULL,NULL,,,,,,,,,,,,,,
TRADEWIND UNION,9175729,0,0,NULL,NULL,,,,,,,,,,,,,,
TRANS GULF,7361283,0,0,NULL,NULL,,,,,,,,,,,,,,
TRANS OCEANIC,9500699,0,0,NULL,NULL,,,,,,,,,,,,,,
TRANS TRADER ,9326213,0,0,NULL,NULL,,,,,,,,,,,,,,
TRANSCARIB,8206624,0,0,NULL,NULL,,,,,,,,,,,,,,
TRANSGAS I,8017061,0,0,NULL,NULL,,,,,,,,,,,,,,
TRAVESTERN,9053206,0,0,NULL,NULL,,,,,,,,,,,,,,
TREASURE,9184859,0,0,VOS0000025209,5/27/2019 20:30,,,,,,,,,,,,,,
TREASURE ISLAND,9298533,0,0,NULL,NULL,,,,,,,,,,,,,,
TRENT NAVIGATOR,9631369,0,0,NULL,NULL,,,,,,,,,,,,,,
TRF MIAMI,9416056,0,0,NULL,NULL,,,,,,,,,,,,,,
TRIPLE EVER,9317121,0,0,NULL,NULL,,,,,,,,,,,,,,
TRIPLE STAR,9317133,0,0,NULL,NULL,,,,,,,,,,,,,,
TRISTAN,8321333,0,0,NULL,NULL,,,,,,,,,,,,,,
TRISTAR KUWAIT,8613293,0,0,NULL,NULL,,,,,,,,,,,,,,
TRISTEIN,8912871,0,0,NULL,NULL,,,,,,,,,,,,,,
TRITON ACE,9519121,0,0,NULL,NULL,,,,,,,,,,,,,,
TRITON BLUE,7368073,0,0,NULL,NULL,,,,,,,,,,,,,,
TRITON LEADER,9553103,0,0,VOS0000036456,4/30/2020 6:00,,,,,,,,,,,,,,
TRIUMPH,9432892,0,0,NULL,NULL,,,,,,,,,,,,,,
TRIUMPH ACE,9209506,0,0,NULL,NULL,,,,,,,,,,,,,,
TROITSKY BRIDGE,9258167,0,0,NULL,NULL,,,,,,,,,,,,,,
TROMA,9334301,0,0,NULL,NULL,,,,,,,,,,,,,,
TROPICAL QUEEN,9298521,0,0,NULL,NULL,,,,,,,,,,,,,,
TROY,8029521,0,0,NULL,NULL,,,,,,,,,,,,,,
TSURU,7374230,0,0,NULL,NULL,,,,,,,,,,,,,,
TTM DRAGON,9478561,0,0,NULL,NULL,,,,,,,,,,,,,,
TTM PHOENIX,9478573,0,0,NULL,NULL,,,,,,,,,,,,,,
TTO TRADER,9675808,0,0,VOS0000035042,3/11/2020 13:00,,,,,,,,,,,,,,
TUCKAHOE MAIDEN,8314835,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ABADI,9365910,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ALICE MORAN,7420429,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ALP IPPON,9344978,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ANN T CHERAMIE,8983040,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ANTISANA,9193991,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ARCTIC DAWN,7367263,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ARIES,9410947,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG BIG AL,7208077,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG BIG BEN,8951499,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG CAPIDAHL,9515058,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG CAPITOL T2004,9350008,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG CARIBBEAN LADY,8983052,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG CENTAURUS,9433755,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG COLOSSUS,9190420,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG CULPEPPER,6414150,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG DOLPHIN 5,7417288,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG EL MORRO,6707064,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG FAIRMOUNT ALPINE,9344784,3239,971,NULL,NULL,,,,,,,,,,,,,,
TUG FAIRMOUNT SUMMIT,9315575,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG FALCON,9501980,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG FAR GRIP,8563827,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG GUARDIAN,7046091,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG GULF CAJUN,7511981,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG HARVEY WARHORSE II,9388132,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG JENNIE TIDE,8964111,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG JUSTINE FOSS,7512002,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG KODIAK,7901992,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG LADY DEBBIE,7610024,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG MANTA,9186041,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG MICHAELA MCALLISTER,7035547,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG MISS CHLOE,7338901,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG MISS LIS,8424836,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG MODALWAN 20123,9068861,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG NAKOLO,7367213,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG NORTH,9380647,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG OCOA,9256585,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG OLYMPIC POSEIDON,9171620,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ORCA VI,9559781,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG ORION WARRIOR,8986846,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG PABLO PRESBERE,9211420,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG PEGASUS,9433743,0,0,VOS0000003750,7/3/2017 0:30,,,,,,,,,,,,,,
TUG PHILADELPHIA,8001191,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG POINT OF SAND,9170901,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG RESOLVE EARL,8516964,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG RESOLVE SUHAILI,7626592,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG RIO,9149495,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SABLE CAPE,7626841,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SAGA MOON,6500387,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SALVAGE 1,8841981,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SALVALIANT,8409965,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SEVEN MAKO,9366823,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SEWARD,7607833,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG STEPHEN DANN,8016380,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG STORM,9403358,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG SUNRISE INDEPENDET,7614288,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG TEMERAIRE,7414705,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG TENACIOUS,7009861,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG THOMAS DANN,7621786,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG THUNDERER,7700386,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG TONNANT,7414690,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG TOUAREG,7213979,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG TROLL,5340821,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG URSUS,9367516,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG VERONA,5233999,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG VLIELAND,8954714,0,0,NULL,NULL,,,,,,,,,,,,,,
TUG WIP SPIRIT,8971073,0,0,NULL,NULL,,,,,,,,,,,,,,
TULA,9105114,0,0,NULL,NULL,,,,,,,,,,,,,,
TUNDRA,9415208,0,0,VOS0000009261,2/3/2018 0:00,,,,,,,,,,,,,,
TUPERNA,9375874,0,0,NULL,NULL,,,,,,,,,,,,,,
